round,client_id,mec_id,uplink_mbps,latency_ms,packet_loss,handover
239,17,2,0.4208,9.38754,0,0
239,18,3,0.4208,10.0304,0,0
239,19,3,0.4208,10.0304,0,0
240,0,3,0.4208,10.0304,0,0
240,1,3,0.4208,9.88754,0,0
240,2,1,0.4208,29.9595,0,0
240,3,1,0.4208,29.9454,1,0
240,4,2,0.4208,29.8875,0,0
240,5,1,0.33664,20.0317,0,0
240,6,2,0.50496,13.365,0,0
240,7,3,0.4208,9.95897,0,0
240,8,2,0.4208,30.0313,0,0
240,9,3,0.33664,24.959,0,0
240,10,2,0.33664,14.9594,0,0
240,11,1,0.4208,29.8733,0,0
240,12,2,0.4208,9.95897,0,0
240,13,3,0.4208,18.0316,0,0
240,14,1,0.4208,30.032,0,0
240,15,2,0.4208,30.0313,0,0
240,16,2,0.4208,29.8161,1,0
240,17,2,0.4208,10.0304,0,0
240,18,3,0.4208,10.0304,0,0
240,19,3,0.4208,10.0304,0,0
241,0,3,0.4208,10.0304,0,0
241,1,3,0.4208,9.88754,0,0
241,2,1,0.4208,29.9597,0,0
241,3,1,0.4208,29.9165,1,0
241,4,2,0.4208,30.0313,0,0
241,5,1,0.50496,20.0314,0,0
241,6,2,0.4208,10.0313,0,0
241,7,3,0.4208,9.95897,0,0
241,8,2,0.4208,29.959,0,0
241,9,3,0.50496,16.6258,0,0
241,10,2,0.50496,16.6262,0,0
241,11,1,0.4208,29.8447,0,0
241,12,2,0.4208,9.88754,0,0
241,13,3,0.4208,14.0306,0,0
241,14,1,0.4208,30.0321,0,0
241,15,2,0.4208,30.0313,0,0
241,16,2,0.4208,29.8161,1,0
241,17,2,0.4208,9.38754,0,0
241,18,3,0.4208,10.0304,0,0
241,19,3,0.4208,10.0304,0,0
242,0,3,0.4208,10.0304,0,0
242,1,3,0.4208,9.88754,0,0
242,2,1,0.4208,29.9595,0,0
242,3,1,0.4208,29.9165,1,0
242,4,2,0.4208,30.0313,0,0
242,5,1,0.4208,22.0316,0,0
242,6,2,0.4208,10.0313,0,0
242,7,3,0.4208,9.95897,0,0
242,8,2,0.4208,29.959,0,0
242,9,3,0.33664,24.959,0,0
242,10,2,0.33664,14.9594,0,0
242,11,1,0.4208,29.8447,0,0
242,12,2,0.4208,9.88754,0,0
242,13,3,0.4208,10.0304,0,0
242,14,1,0.4208,30.0321,0,0
242,15,2,0.4208,30.0313,0,0
242,16,2,0.4208,29.8161,1,0
242,17,2,0.4208,9.40183,0,0
242,18,3,0.4208,10.0304,0,0
242,19,3,0.4208,10.0304,0,0
243,0,3,0.4208,10.0304,0,0
243,1,3,0.4208,9.88754,0,0
243,2,1,0.4208,29.9595,0,0
243,3,1,0.4208,29.902,1,0
243,4,2,0.4208,30.0313,0,0
243,5,1,0.33664,25.0315,0,0
243,6,2,0.4208,10.0313,0,0
243,7,3,0.4208,9.95897,0,0
243,8,2,0.4208,29.959,0,0
243,9,3,0.4208,29.959,0,0
243,10,2,0.50496,19.9598,0,0
243,11,1,0.4208,29.8304,0,0
243,12,2,0.4208,9.88754,0,0
243,13,3,0.4208,10.0304,0,0
243,14,1,0.4208,30.0321,0,0
243,15,2,0.4208,30.0313,0.6,0
243,16,2,0.4208,29.8161,1,0
243,17,2,0.4208,9.40183,0,0
243,18,3,0.4208,10.0304,0,0
243,19,3,0.4208,10.0304,0,0
244,0,3,0.4208,10.0304,0,0
244,1,3,0.4208,9.88754,0,0
244,2,1,0.4208,29.9595,0,0
244,3,1,0.4208,29.902,1,0
244,4,2,0.4208,30.0313,0,0
244,5,1,0.4208,30.0313,0,0
244,6,2,0.4208,10.0313,0,0
244,7,3,0.4208,9.95897,0,0
244,8,2,0.4208,29.959,0,0
244,9,3,0.4208,29.959,0,0
244,10,2,0.4208,17.9597,0,0
244,11,1,0.4208,29.8304,0,0
244,12,2,0.4208,9.88754,0,0
244,13,3,0.4208,10.0304,0,0
244,14,1,0.4208,30.0321,0,0
244,15,2,0.4208,30.0313,0.2,0
244,16,2,0.4208,29.8161,1,0
244,17,2,0.4208,9.38754,0,0
244,18,3,0.4208,10.0304,0,0
244,19,3,0.4208,10.0304,0,0
245,0,3,0.4208,10.0304,0,0
245,1,3,0.4208,9.88754,0,0
245,2,1,0.4208,29.9597,0,0
245,3,1,0.4208,29.9165,1,0
245,4,2,0.4208,30.0313,0,0
245,5,1,0.4208,30.0313,0,0
245,6,2,0.4208,10.0313,0,0
245,7,3,0.4208,9.95897,0,0
245,8,2,0.4208,29.959,0,0
245,9,3,0.50496,16.6258,0,0
245,10,2,0.4208,13.9593,0,0
245,11,1,0.50496,13.1853,0,0
245,12,2,0.4208,9.88754,0,0
245,13,3,0.4208,10.0304,0,0
245,14,1,0.4208,30.0321,0,0
245,15,2,0.4208,30.0313,0,0
245,16,2,0.4208,29.8161,1,0
245,17,2,0.4208,9.38754,0,0
245,18,3,0.4208,10.0304,0,0
245,19,3,0.4208,10.0304,0,0
246,0,3,0.4208,10.0304,0,0
246,1,3,0.4208,9.95897,0,0
246,2,1,0.4208,29.9598,0,0
246,3,1,0.4208,29.902,1,0
246,4,2,0.4208,30.0313,0,0
246,5,1,0.4208,29.9598,0,0
246,6,2,0.4208,10.0313,0,0
246,7,3,0.4208,9.95897,0,0
246,8,2,0.4208,29.959,0,0
246,9,3,0.33664,25.0311,0,0
246,10,2,0.4208,9.95897,0,0
246,11,1,0.33664,19.8161,0,0
246,12,2,0.4208,9.88754,0,0
246,13,1,0.4208,14.0306,0,1
246,14,1,0.4208,30.0321,0,0
246,15,2,0.4208,30.0313,0,0
246,16,2,0.4208,29.8161,1,0
246,17,2,0.4208,9.38754,0,0
246,18,3,0.4208,10.0304,0,0
246,19,3,0.4208,10.0304,0,0
247,0,3,0.4208,10.0304,0,0
247,1,3,0.4208,9.95897,0,0
247,2,1,0.4208,29.9598,0,0
247,3,1,0.4208,29.902,1,0
247,4,2,0.4208,29.8875,0,0
247,5,1,0.4208,29.9598,0,0
247,6,2,0.4208,10.0313,0,0
247,7,3,0.4208,9.95897,0,0
247,8,2,0.4208,30.0313,0,0
247,9,3,0.50496,16.699,0,0
247,10,2,0.4208,9.95897,0,0
247,11,1,0.4208,29.8304,0,0
247,12,2,0.4208,9.95897,0,0
247,13,1,0.4208,10.0313,0,0
247,14,1,0.4208,30.0321,0,0
247,15,2,0.4208,30.0313,0,0
247,16,2,0.4208,29.8161,1,0
247,17,2,0.4208,10.0304,0,0
247,18,3,0.4208,10.0304,0,0
247,19,3,0.4208,10.0304,0,0
248,0,3,0.4208,10.0304,0,0
248,1,3,0.4208,9.95897,0,0
248,2,1,0.4208,29.9597,0,0
248,3,1,0.4208,29.8875,1,0
248,4,2,0.4208,30.0313,0,0
248,5,1,0.4208,29.9598,0,0
248,6,2,0.4208,10.0313,0,0
248,7,3,0.4208,9.95897,0,0
248,8,2,0.4208,29.959,0,0
248,9,3,0.33664,25.0313,0,0
248,10,1,0.33664,9.95897,0,1
248,11,1,0.50496,19.8164,0,0
248,12,2,0.4208,9.88754,0,0
248,13,1,0.4208,10.0304,0,0
248,14,1,0.4208,30.0321,0,0
248,15,2,0.4208,30.0313,0,0
248,16,2,0.4208,29.8161,1,0
248,17,2,0.4208,9.38755,0,0
248,18,3,0.4208,10.0304,0,0
248,19,3,0.4208,10.0304,0,0
249,0,3,0.4208,10.0304,0,0
249,1,3,0.4208,9.95897,0,0
249,2,1,0.4208,29.959,0,0
249,3,1,0.4208,29.659,1,0
249,4,2,0.4208,30.0313,0,0
249,5,1,0.4208,29.9598,0,0
249,6,2,0.4208,10.0313,0,0
249,7,3,0.4208,9.95897,0,0
249,8,2,0.4208,29.959,0,0
249,9,3,0.50496,16.6981,0,0
249,10,1,0.4208,29.8875,0,0
249,11,1,0.4208,13.5877,0,0
249,12,2,0.4208,9.88754,0,0
249,13,1,0.4208,10.0304,0,0
249,14,1,0.4208,30.0321,0,0
249,15,2,0.4208,30.0313,0,0
249,16,2,0.4208,29.8161,1,0
249,17,2,0.4208,9.38754,0,0
249,18,3,0.4208,10.0304,0,0
249,19,3,0.4208,10.0304,0,0
250,0,3,0.4208,10.0304,0,0
250,1,3,0.4208,9.95897,0,0
250,2,1,0.4208,29.959,0,0
250,3,1,0.4208,29.6161,1,0
250,4,2,0.4208,29.8875,0,0
250,5,1,0.4208,29.9598,0,0
250,6,2,0.4208,10.0313,0,0
250,7,3,0.4208,9.95897,0,0
250,8,2,0.4208,30.0313,0,0
250,9,3,0.33664,25.0321,0,0
250,10,1,0.4208,29.8875,0,0
250,11,1,0.4208,9.54469,0,0
250,12,2,0.4208,9.95897,0,0
250,13,1,0.4208,10.0313,0,0
250,14,1,0.4208,30.0321,0,0
250,15,2,0.4208,30.0313,0,0
250,16,2,0.4208,29.8161,1,0
250,17,2,0.4208,10.0304,0,0
250,18,3,0.4208,10.0304,0,0
250,19,3,0.4208,10.0304,0,0
251,0,3,0.4208,10.0304,0,0
251,1,3,0.4208,9.95897,0,0
251,2,1,0.4208,29.959,0,0
251,3,1,0.4208,29.659,1,0
251,4,2,0.4208,30.0313,0,0
251,5,1,0.4208,29.9598,0,0
251,6,2,0.4208,10.0313,0,0
251,7,3,0.4208,9.95897,0,0
251,8,2,0.4208,29.959,0,0
251,9,3,0.50496,16.6981,0,0
251,10,1,0.4208,29.8875,0,0
251,11,1,0.4208,9.58754,0,0
251,12,2,0.4208,9.88754,0,0
251,13,1,0.4208,10.0304,0,0
251,14,1,0.4208,30.0321,0,0
251,15,2,0.4208,30.0313,0,0
251,16,2,0.4208,29.8161,1,0
251,17,2,0.4208,9.38754,0,0
251,18,3,0.4208,10.0304,0,0
251,19,3,0.4208,10.0304,0,0
252,0,3,0.4208,10.0304,0,0
252,1,3,0.4208,9.95897,0,0
252,2,1,0.4208,29.959,0,0
252,3,1,0.4208,29.6447,1,0
252,4,2,0.4208,30.0313,0,0
252,5,1,0.4208,29.9598,0,0
252,6,2,0.4208,10.0313,0,0
252,7,3,0.4208,9.95897,0,0
252,8,2,0.4208,29.959,0,0
252,9,3,0.33664,25.0313,0,0
252,10,1,0.4208,29.8875,0,0
252,11,1,0.4208,9.57326,0,0
252,12,2,0.4208,9.88754,0,0
252,13,1,0.4208,10.0304,0,0
252,14,1,0.4208,30.0321,0,0
252,15,2,0.4208,30.0313,0,0
252,16,2,0.4208,29.8161,1,0
252,17,2,0.4208,9.38754,0,0
252,18,3,0.4208,10.0304,0,0
252,19,3,0.4208,10.0304,0,0
253,0,3,0.4208,10.0304,0,0
253,1,3,0.4208,9.95897,0,0
253,2,1,0.4208,29.959,0,0
253,3,1,0.4208,29.6733,1,0
253,4,2,0.4208,30.0313,0,0
253,5,1,0.4208,29.9598,0,0
253,6,2,0.4208,10.0313,0,0
253,7,3,0.4208,9.95897,0,0
253,8,2,0.4208,29.959,0,0
253,9,3,0.50496,16.6981,0,0
253,10,1,0.4208,29.8875,0,0
253,11,1,0.4208,9.60183,0,0
253,12,2,0.4208,9.88754,0,0
253,13,1,0.4208,10.0304,0,0
253,14,1,0.4208,30.0321,0,0
253,15,2,0.4208,30.0313,0,0
253,16,2,0.4208,29.8161,1,0
253,17,2,0.4208,9.38754,0,0
253,18,3,0.4208,10.0304,0,0
253,19,3,0.4208,10.0304,0,0
254,0,3,0.4208,10.0304,0,0
254,1,3,0.4208,9.95897,0,0
254,2,1,0.4208,29.959,0,0
254,3,1,0.4208,29.6447,1,0
254,4,2,0.4208,30.0313,0,0
254,5,1,0.4208,29.9598,0,0
254,6,2,0.4208,10.0313,0,0
254,7,3,0.4208,9.95897,0,0
254,8,2,0.4208,29.959,0,0
254,9,3,0.4208,10.0313,0,0
254,10,1,0.4208,29.8875,0,0
254,11,1,0.4208,9.57326,0,0
254,12,2,0.4208,9.88754,0,0
254,13,1,0.4208,10.0304,0,0
254,14,1,0.4208,30.0321,0,0
254,15,2,0.4208,30.0313,0,0
254,16,2,0.4208,29.8161,1,0
254,17,2,0.4208,9.40183,0,0
254,18,3,0.4208,10.0304,0,0
254,19,3,0.4208,10.0304,0,0
255,0,3,0.4208,10.0304,0,0
255,1,3,0.4208,9.95897,0,0
255,2,1,0.4208,29.959,0,0
255,3,1,0.4208,29.6447,1,0
255,4,2,0.4208,30.0313,0.8,0
255,5,1,0.4208,29.9598,0,0
255,6,2,0.4208,10.0313,0,0
255,7,3,0.4208,9.95897,0,0
255,8,2,0.4208,29.959,0,0
255,9,3,0.4208,10.0313,0,0
255,10,1,0.4208,29.8875,0,0
255,11,1,0.4208,9.57326,0,0
255,12,2,0.4208,9.88754,0,0
255,13,1,0.4208,10.0304,0,0
255,14,1,0.4208,30.0321,0,0
255,15,2,0.4208,30.0313,0,0
255,16,2,0.4208,29.8161,1,0
255,17,2,0.4208,9.40183,0,0
255,18,3,0.4208,10.0304,0,0
255,19,3,0.4208,10.0304,0,0
256,0,3,0.4208,10.0304,0,0
256,1,3,0.4208,9.95897,0,0
256,2,1,0.4208,29.959,0,0
256,3,1,0.4208,29.6733,1,0
256,4,2,0.4208,29.8875,0.2,0
256,5,1,0.4208,29.9598,0,0
256,6,2,0.4208,10.0313,0,0
256,7,3,0.4208,9.95897,0,0
256,8,2,0.4208,30.0313,0.6,0
256,9,3,0.4208,10.0321,0,0
256,10,1,0.4208,29.8875,0,0
256,11,1,0.4208,9.60183,0,0
256,12,2,0.4208,9.95897,0,0
256,13,1,0.4208,10.0313,0,0
256,14,1,0.4208,30.0321,0,0
256,15,2,0.4208,30.0313,0,0
256,16,2,0.4208,29.8161,1,0
256,17,2,0.4208,10.0304,0,0
256,18,3,0.4208,10.0304,0,0
256,19,3,0.4208,10.0304,0,0
257,0,3,0.4208,10.0304,0,0
257,1,3,0.4208,9.95897,0,0
257,2,1,0.4208,29.959,0,0
257,3,1,0.4208,29.7161,1,0
257,4,0,0.33664,30.0313,0,0
257,5,1,0.4208,29.9598,0,0
257,6,2,0.4208,10.0313,0,0
257,7,3,0.4208,9.95897,0,0
257,8,2,0.4208,29.959,1,0
257,9,3,0.33664,25.0313,0,0
257,10,1,0.4208,29.8875,0,0
257,11,1,0.4208,9.64469,0,0
257,12,2,0.4208,9.88754,0,0
257,13,1,0.4208,10.0304,0,0
257,14,1,0.4208,30.0321,0,0
257,15,2,0.4208,30.0313,0,0
257,16,2,0.4208,29.8161,1,0
257,17,2,0.4208,9.40183,0,0
257,18,3,0.4208,10.0304,0,0
257,19,3,0.4208,10.0304,0,0
258,0,3,0.4208,10.0163,0,0
258,1,3,0.4208,9.95897,0,0
258,2,1,0.4208,29.959,0,0
258,3,1,0.4208,29.6875,1,0
258,4,3,0,0,0,1
258,5,1,0.4208,29.9598,0,0
258,6,2,0.4208,10.0313,0,0
258,7,3,0.4208,9.94468,0,0
258,8,2,0.4208,30.0311,0.6,0
258,9,3,0.4208,30.0321,0,0
258,10,1,0.4208,29.8875,0,0
258,11,1,0.4208,9.61611,0,0
258,12,2,0.4208,9.95897,0,0
258,13,1,0.4208,10.0313,0,0
258,14,1,0.4208,30.0321,0,0
258,15,2,0.4208,30.0311,0,0
258,16,2,0.4208,29.8875,1,0
258,17,2,0.4208,10.0304,0,0
258,18,3,0.4208,10.0304,0,0
258,19,3,0.4208,10.0161,0,0
259,0,3,0.4208,9.95984,0,0
259,1,3,0.4208,9.95897,0,0
259,2,1,0.4208,29.959,0,0
259,3,1,0.4208,29.6733,1,0
259,4,3,0.4208,30.0304,0,0
259,5,1,0.4208,29.9598,0,0
259,6,2,0.4208,10.0313,0,0
259,7,3,0.4208,9.95897,0,0
259,8,0,0.4208,30.0313,0,0
259,9,3,0.4208,22.0325,0,0
259,10,1,0.4208,29.8875,0,0
259,11,1,0.4208,9.60183,0,0
259,12,2,0.4208,9.95897,0,0
259,13,1,0.4208,10.0313,0,0
259,14,1,0.4208,30.0321,1,0
259,15,2,0.4208,30.0313,0,0
259,16,2,0.4208,29.8875,1,0
259,17,2,0.4208,10.0304,0,0
259,18,3,0.4208,10.0304,0,0
259,19,3,0.4208,10.0304,0,0
260,0,3,0.4208,9.95897,0,0
260,1,3,0.4208,9.95897,0,0
260,2,1,0.4208,29.959,0,0
260,3,1,0.4208,29.6447,1,0
260,4,3,0.4208,30.0307,0,0
260,5,1,0.4208,29.9598,0,0
260,6,2,0.4208,10.0307,0,0
260,7,3,0.4208,9.95897,0,0
260,8,2,0.16832,29.9598,0,0
260,9,3,0.50496,16.6985,0,0
260,10,1,0.4208,29.8875,0,0
260,11,1,0.4208,9.57326,0,0
260,12,2,0.4208,9.91611,0,0
260,13,1,0.4208,10.0307,0,0
260,14,1,0.4208,30.0316,0.2,0
260,15,2,0.4208,30.017,0,0
260,16,2,0.4208,29.9738,1,0
260,17,2,0.4208,9.64469,0,0
260,18,3,0.33664,15.0315,0,0
260,19,3,0.4208,10.0304,0,0
261,0,3,0.4208,9.95897,0,0
261,1,3,0.4208,9.95897,0,0
261,2,1,0.4208,29.959,0,0
261,3,1,0.4208,29.6447,1,0
261,4,3,0.4208,30.0304,0,0
261,5,1,0.4208,29.9598,0,0
261,6,2,0.4208,10.0304,0,0
261,7,3,0.4208,9.95897,0,0
261,8,2,0.4208,29.9598,0,0
261,9,3,0.33664,25.0313,0,0
261,10,1,0.4208,29.8875,0,0
261,11,1,0.4208,9.57326,0,0
261,12,2,0.4208,9.88754,0,0
261,13,1,0.4208,10.0304,0,0
261,14,1,0.4208,30.0316,0,0
261,15,2,0.4208,30.0313,0,0
261,16,2,0.4208,30.0313,1,0
261,17,2,0.4208,9.38754,0,0
261,18,3,0.50496,16.6988,0,0
261,19,3,0.4208,10.0304,0,0
262,0,3,0.4208,9.95897,0,0
262,1,3,0.4208,9.95897,0,0
262,2,1,0.4208,29.959,0,0
262,3,1,0.4208,29.6018,1,0
262,4,3,0.4208,30.0304,0,0
262,5,1,0.4208,29.9598,0,0
262,6,2,0.4208,10.0304,0,0
262,7,3,0.4208,9.95897,0,0
262,8,2,0.4208,29.9598,0,0
262,9,3,0.50496,16.6981,0,0
262,10,1,0.4208,29.8875,0,0
262,11,1,0.4208,9.5304,0,0
262,12,2,0.4208,9.88754,0,0
262,13,1,0.4208,10.0304,0,0
262,14,1,0.4208,30.0316,0,0
262,15,2,0.4208,30.0313,0,0
262,16,2,0.4208,30.0313,0.6,0
262,17,2,0.4208,9.38754,0,0
262,18,3,0.33664,15.0319,0,0
262,19,3,0.4208,10.0304,0,0
263,0,3,0.4208,9.95914,0,0
263,1,3,0.4208,9.95897,0,0
263,2,1,0.4208,29.959,0,0
263,3,1,0.4208,29.6018,1,0
263,4,3,0.4208,30.0306,0,0
263,5,1,0.4208,29.9598,0,0
263,6,2,0.4208,10.0304,0,0
263,7,3,0.4208,9.95897,0,0
263,8,2,0.4208,29.974,0,0
263,9,3,0.4208,10.0314,0,0
263,10,1,0.4208,29.8875,0,0
263,11,1,0.4208,9.5304,0,0
263,12,2,0.4208,9.90183,0,0
263,13,1,0.4208,10.0306,0,0
263,14,1,0.4208,30.0313,0,0
263,15,2,0.4208,30.0313,0,0
263,16,0,0.33664,30.0313,0,0
263,17,2,0.4208,9.51612,0,0
263,18,3,0.50496,20.0326,0,0
263,19,3,0.4208,10.0304,0,0
264,0,3,0.4208,9.95984,0,0
264,1,3,0.4208,9.95897,0,0
264,2,3,0.4208,13.9593,0,1
264,3,1,0.4208,29.8161,1,0
264,4,3,0.4208,30.0313,0,0
264,5,1,0.4208,29.9598,0,0
264,6,2,0.4208,10.0304,0,0
264,7,3,0.4208,9.97325,0,0
264,8,2,0.4208,30.0304,0,0
264,9,3,0.33664,20.0326,0,0
264,10,1,0.4208,29.9597,0,0
264,11,1,0.4208,9.74469,0,0
264,12,2,0.4208,9.95897,0,0
264,13,1,0.4208,10.0313,0,0
264,14,1,0.4208,30.0318,0,0
264,15,2,0.4208,30.0311,0,0
264,16,0,0,0,0,0
264,17,2,0.4208,10.0304,0,0
264,18,3,0.4208,14.0318,0,0
264,19,3,0.4208,14.0311,0,0
265,0,3,0.4208,9.95984,0,0
265,1,3,0.4208,9.95897,0,0
265,2,3,0.4208,9.95897,0,0
265,3,1,0.4208,29.902,1,0
265,4,3,0.4208,30.0313,0,0
265,5,1,0.4208,29.9598,0,0
265,6,2,0.4208,10.0304,0,0
265,7,3,0.4208,9.95897,0,0
265,8,2,0.4208,30.0304,0,0
265,9,3,0.4208,26.0323,0,0
265,10,1,0.4208,29.9598,0,0
265,11,1,0.4208,9.8304,0,0
265,12,2,0.4208,9.95897,0,0
265,13,1,0.4208,10.0313,0,0
265,14,1,0.4208,30.0316,0,0
265,15,2,0.4208,30.0313,0,0
265,16,0,0,0,0,0
265,17,2,0.4208,10.0304,0,0
265,18,3,0.33664,15.0319,0,0
265,19,3,0.4208,10.0304,0,0
266,0,3,0.4208,9.95967,0,0
266,1,3,0.4208,9.95897,0,0
266,2,3,0.4208,9.95897,0,0
266,3,1,0.4208,29.902,1,0
266,4,3,0.4208,30.0313,0,0
266,5,1,0.4208,29.9598,0,0
266,6,2,0.4208,10.0304,0,0
266,7,3,0.4208,9.95897,0,0
266,8,2,0.4208,30.0304,0,0
266,9,3,0.4208,22.0325,0,0
266,10,1,0.4208,29.9598,0,0
266,11,1,0.4208,9.8304,0,0
266,12,2,0.4208,9.9304,0,0
266,13,1,0.4208,10.0313,0,0
266,14,1,0.4208,30.0316,0,0
266,15,2,0.4208,30.017,0,0
266,16,2,0,0,0,0
266,17,2,0.4208,10.0304,0,0
266,18,3,0.50496,16.6988,0,0
266,19,3,0.4208,10.0304,0,0
267,0,3,0.4208,9.95984,0,0
267,1,3,0.4208,9.95897,0,0
267,2,3,0.4208,9.95897,0,0
267,3,1,0.4208,29.9165,1,0
267,4,3,0.4208,30.0313,0,0
267,5,1,0.4208,29.9598,0,0
267,6,2,0.4208,10.0304,0,0
267,7,3,0.4208,9.95897,0,0
267,8,2,0.4208,30.0304,0,0
267,9,3,0.4208,26.0323,0,0
267,10,1,0.4208,29.9598,0,0
267,11,1,0.4208,9.84468,0,0
267,12,2,0.4208,9.95897,0,0
267,13,1,0.4208,10.0313,0,0
267,14,1,0.4208,30.0316,0,0
267,15,2,0.4208,30.0313,0,0
267,16,2,0.4208,29.8875,0,0
267,17,2,0.4208,10.0304,0,0
267,18,3,0.33664,15.0319,0,0
267,19,3,0.4208,10.0304,0,0
268,0,3,0.4208,9.95984,0,0
268,1,3,0.4208,9.95897,0,0
268,2,3,0.4208,9.95897,0,0
268,3,2,0.33664,29.9237,1,1
268,4,3,0.4208,30.0313,0,0
268,5,1,0.50496,26.6267,0,0
268,6,2,0.4208,10.0304,0,0
268,7,3,0.4208,9.95897,0,0
268,8,2,0.4208,30.0304,0,0
268,9,3,0.4208,22.0325,0,0
268,10,1,0.4208,29.9598,0,0
268,11,1,0.4208,9.85897,0,0
268,12,2,0.4208,9.95897,0,0
268,13,1,0.4208,10.0313,0,0
268,14,1,0.4208,30.0313,0,0
268,15,2,0.4208,30.0313,0,0
268,16,2,0.4208,29.8875,0,0
268,17,2,0.4208,10.0304,0,0
268,18,3,0.50496,20.0326,0,0
268,19,3,0.4208,10.0304,0,0
269,0,3,0.4208,9.95897,0,0
269,1,3,0.4208,9.95897,0,0
269,2,3,0.4208,9.95897,0,0
269,3,2,0.33664,30.0313,1,0
269,4,3,0.4208,30.0313,0,0
269,5,1,0.4208,17.96,0,0
269,6,2,0.4208,10.0304,0,0
269,7,3,0.4208,9.95914,0,0
269,8,2,0.4208,30.0304,0,0
269,9,3,0.50496,20.0326,0,0
269,10,1,0.4208,29.9598,0,0
269,11,1,0.4208,17.9607,0,0
269,12,2,0.4208,9.81611,0,0
269,13,1,0.4208,10.0313,0,0
269,14,1,0.4208,30.0313,0,0
269,15,2,0.4208,29.96,0,0
269,16,2,0.4208,29.7447,0,0
269,17,2,0.4208,10.0304,0,0
269,18,3,0.33664,20.0326,0,0
269,19,3,0.4208,10.0304,0,0
270,0,3,0.4208,9.95897,0,0
270,1,3,0.4208,9.95897,0,0
270,2,3,0.4208,9.95897,0,0
270,3,2,0.4208,30.0313,1,0
270,4,3,0.4208,30.0313,0,0
270,5,1,0.4208,13.96,0,0
270,6,2,0.4208,10.0304,0,0
270,7,3,0.4208,9.95897,0,0
270,8,2,0.4208,30.0304,0,0
270,9,3,0.33664,20.0326,0,0
270,10,1,0.4208,29.9598,0,0
270,11,1,0.33664,19.9612,0,0
270,12,2,0.4208,9.81611,0,0
270,13,1,0.4208,10.0313,0,0
270,14,1,0.4208,30.0316,0,0
270,15,2,0.4208,29.9598,0,0
270,16,2,0.4208,29.7447,0,0
270,17,2,0.4208,10.0304,0,0
270,18,3,0.50496,16.6988,0,0
270,19,3,0.4208,10.0304,0,0
271,0,3,0.4208,9.95897,0,0
271,1,3,0.4208,9.95897,0,0
271,2,3,0.4208,9.95897,0,0
271,3,2,0.4208,30.0313,1,0
271,4,3,0.4208,30.0313,0,0
271,5,1,0.4208,13.96,0,0
271,6,2,0.4208,10.0304,0,0
271,7,3,0.4208,9.95897,0,0
271,8,2,0.4208,30.0304,0,0
271,9,3,0.50496,20.0326,0,0
271,10,1,0.4208,29.9598,0,0
271,11,1,0.4208,17.9609,0,0
271,12,2,0.4208,9.81611,0,0
271,13,1,0.4208,10.0313,0,0
271,14,1,0.4208,30.032,0,0
271,15,2,0.4208,29.96,0,0
271,16,2,0.4208,29.7447,0,0
271,17,2,0.4208,10.0304,0,0
271,18,3,0.33664,10.0313,0,0
271,19,3,0.4208,10.0304,0,0
272,0,3,0.4208,9.95897,0,0
272,1,3,0.4208,9.95897,0,0
272,2,3,0.4208,9.95897,0,0
272,3,2,0.4208,30.0313,1,0
272,4,3,0.4208,30.0313,0,0
272,5,1,0.4208,9.95984,0,0
272,6,2,0.4208,10.0304,0,0
272,7,3,0.4208,9.95897,0,0
272,8,2,0.4208,30.0304,0,0
272,9,3,0.33664,20.0326,0,0
272,10,1,0.4208,29.9598,0,0
272,11,1,0.50496,19.9612,0,0
272,12,2,0.4208,9.81611,0,0
272,13,1,0.4208,10.0313,0,0
272,14,1,0.4208,30.0313,0,0
272,15,2,0.4208,29.9598,0,0
272,16,2,0.4208,29.7447,0,0
272,17,2,0.4208,10.0304,0,0
272,18,3,0.50496,20.0326,0,0
272,19,3,0.4208,10.0304,0,0
273,0,3,0.4208,9.95897,0,0
273,1,3,0.4208,9.95897,0,0
273,2,3,0.4208,9.95897,0,0
273,3,2,0.4208,30.0313,1,0
273,4,3,0.4208,30.0313,0,0
273,5,1,0.4208,9.95984,0,0
273,6,2,0.4208,10.0304,0,0
273,7,3,0.4208,9.95897,0,0
273,8,2,0.4208,30.0304,0,0
273,9,3,0.50496,20.0326,0,0
273,10,1,0.50496,23.2933,0,0
273,11,1,0.33664,9.95984,0,0
273,12,2,0.4208,9.81611,0,0
273,13,1,0.4208,10.0313,0,0
273,14,1,0.4208,30.0313,0,0
273,15,2,0.4208,29.9605,0,0
273,16,2,0.4208,29.7447,0,0
273,17,2,0.4208,10.0304,0,0
273,18,3,0.33664,20.0326,0,0
273,19,3,0.4208,10.0304,0,0
274,0,3,0.4208,9.95897,0,0
274,1,3,0.4208,9.95897,0,0
274,2,3,0.4208,9.95897,0,0
274,3,2,0.4208,30.0318,1,0
274,4,3,0.4208,30.0313,0,0
274,5,1,0.4208,9.95984,0,0
274,6,2,0.4208,10.0304,0,0
274,7,3,0.4208,9.95897,0,0
274,8,2,0.4208,30.0304,0,0
274,9,3,0.33664,20.0326,0,0
274,10,1,0.33664,14.9601,0,0
274,11,1,0.50496,13.353,0,0
274,12,2,0.4208,9.80183,0,0
274,13,1,0.4208,10.0313,0,0
274,14,1,0.4208,30.0313,0,0
274,15,2,0.4208,29.96,0,0
274,16,2,0.4208,29.7304,0,0
274,17,2,0.4208,10.0304,0,0
