round,client_id,mec_id,uplink_mbps,latency_ms,packet_loss
219,17,2,48.4172,198.964,0.529759
219,18,1,25.3237,151.328,0.735867
219,19,3,22.5044,265.807,0.773281
220,0,2,26.4936,191.316,0.726286
220,1,2,18.9108,162.31,0.793116
220,2,1,27.453,181.54,0.717588
220,3,1,25.0628,240.686,0.736991
220,4,3,52.701,150.99,0.534419
220,5,2,50.7906,135.644,0.511894
220,6,2,15.4518,161.278,0.822703
220,7,1,25.6351,246.415,0.732679
220,8,3,49.5702,106.622,0.532783
220,9,1,31.7536,157.591,0.697666
220,10,1,21.3851,210.25,0.770517
220,11,2,22.698,250.953,0.768287
220,12,2,30.0115,109.361,0.697368
220,13,2,18.5404,169.916,0.793711
220,14,2,17.9092,308.354,0.80226
220,15,2,11.5299,164.104,0.858162
220,16,1,75.3989,94.0414,0.311032
220,17,2,48.4425,198.959,0.531371
220,18,1,25.3574,151.356,0.736322
220,19,3,22.597,265.394,0.771632
221,0,2,26.5356,191.295,0.726486
221,1,2,18.9192,162.318,0.793384
221,2,1,27.4614,181.547,0.718493
221,3,1,25.0713,240.66,0.737808
221,4,3,53.206,149.738,0.532006
221,5,2,50.8326,135.674,0.513654
221,6,2,15.4602,161.275,0.822837
221,7,1,25.6772,246.295,0.73359
221,8,3,49.6039,106.664,0.532746
221,9,1,32.1491,158.272,0.69718
221,10,1,21.3935,210.224,0.771035
221,11,2,22.8242,253.183,0.769333
221,12,2,30.0283,109.396,0.698291
221,13,2,18.5741,169.915,0.794124
221,14,2,17.9261,308.213,0.80256
221,15,2,11.5636,164.073,0.858359
221,16,1,75.6683,94.7206,0.313772
221,17,2,48.4762,198.938,0.53282
221,18,1,25.3742,151.386,0.736846
221,19,3,22.6222,265.292,0.771035
222,0,2,26.5693,191.29,0.726757
222,1,2,18.9612,162.297,0.793281
222,2,1,27.4698,181.529,0.719316
222,3,1,25.0881,240.609,0.738176
222,4,3,53.7277,148.459,0.529615
222,5,2,50.9,135.721,0.515397
222,6,2,15.4939,161.287,0.823191
222,7,1,25.6856,246.278,0.734345
222,8,3,49.6292,106.692,0.532562
222,9,1,32.5278,158.969,0.697436
222,10,1,21.4187,210.165,0.77118
222,11,2,22.9168,255.076,0.77037
222,12,2,30.062,109.436,0.698762
222,13,2,18.5994,169.9,0.794755
222,14,2,17.9429,308.109,0.802416
222,15,2,11.5972,164.019,0.858332
222,16,1,75.9544,95.4516,0.316782
222,17,2,48.5098,198.938,0.534404
222,18,1,25.3911,151.37,0.737513
222,19,3,22.6895,264.956,0.769559
223,0,2,26.5777,191.268,0.727466
223,1,2,18.9949,162.267,0.793766
223,2,1,27.4698,181.529,0.719912
223,3,1,25.0965,240.59,0.738907
223,4,3,54.2327,147.254,0.527246
223,5,2,50.9252,135.738,0.516612
223,6,2,15.5444,161.318,0.823396
223,7,1,25.694,246.261,0.735094
223,8,3,49.6376,106.706,0.53238
223,9,1,32.8056,159.657,0.696663
223,10,1,21.4524,210.085,0.771837
223,11,2,22.9925,257.325,0.769857
223,12,2,30.0872,109.496,0.698863
223,13,2,18.6246,169.866,0.795306
223,14,2,17.9934,307.683,0.802567
223,15,2,11.6562,164.028,0.858526
223,16,1,76.2153,96.171,0.317712
223,17,2,48.5267,198.934,0.53568
223,18,1,25.4332,151.412,0.738247
223,19,3,22.7064,264.905,0.76883
224,0,2,26.6114,191.217,0.728242
224,1,2,18.9949,162.267,0.794246
224,2,1,27.5203,181.495,0.720575
224,3,2,25.0965,240.59,0.739997
224,4,3,54.7461,146.086,0.524898
224,5,2,50.9505,135.755,0.5184
224,6,2,15.5612,161.298,0.82389
224,7,1,25.753,246.129,0.735835
224,8,3,49.7049,106.813,0.53271
224,9,1,33.3947,159.065,0.696481
224,10,1,21.4776,210.047,0.772634
224,11,2,22.9925,257.325,0.769203
224,12,2,30.1124,109.542,0.699766
224,13,2,18.6414,169.883,0.796072
224,14,2,18.0018,307.629,0.802862
224,15,2,11.6562,164.028,0.858718
224,16,1,76.5772,96.8265,0.318049
224,17,2,48.5267,198.934,0.537237
224,18,1,25.4752,151.454,0.738902
224,19,3,22.7905,264.607,0.768034
225,0,2,26.6198,191.216,0.729083
225,1,2,18.9949,162.267,0.794795
225,2,1,27.5456,181.479,0.721451
225,3,2,25.1302,240.608,0.741077
225,4,3,55.2595,144.955,0.52257
225,5,2,50.9673,135.799,0.519881
225,6,2,15.5696,161.337,0.824235
225,7,1,25.7698,246.104,0.737007
225,8,3,49.7386,106.854,0.533619
225,9,1,33.8996,157.053,0.696082
225,10,1,21.5029,209.991,0.77357
225,11,2,22.9925,257.325,0.768554
225,12,2,30.1124,109.542,0.700443
225,13,2,18.6414,169.883,0.796685
225,14,2,18.0018,307.629,0.8033
225,15,2,11.6562,164.028,0.859126
225,16,1,76.9391,97.4399,0.318383
225,17,2,48.5267,198.934,0.538998
225,18,1,25.5005,151.503,0.739696
225,19,3,22.8074,264.527,0.767827
226,0,2,26.6198,191.216,0.730062
226,1,2,18.9949,162.267,0.795195
226,2,1,27.5624,181.489,0.722174
226,3,2,25.1386,240.614,0.741569
226,4,3,55.7728,143.852,0.520263
226,5,2,50.9673,135.799,0.521132
226,6,2,15.578,161.419,0.824577
226,7,1,25.8287,245.926,0.737806
226,8,3,49.7386,106.854,0.534158
226,9,1,34.413,155.12,0.694457
226,10,1,21.5281,209.955,0.773556
226,11,2,22.9925,257.325,0.767767
226,12,2,30.1209,109.605,0.700536
226,13,2,18.6414,169.883,0.797293
226,14,2,18.0271,307.636,0.80359
226,15,2,11.6646,164.136,0.858807
226,16,1,77.2757,98.0388,0.318425
226,17,2,48.5603,198.997,0.540599
226,18,1,25.5594,151.565,0.739832
226,19,3,22.8158,264.508,0.766898
227,0,2,26.6703,191.356,0.730816
227,1,2,19.0202,162.443,0.795302
227,2,1,27.6297,181.463,0.723251
227,3,2,25.1723,240.673,0.742417
227,4,3,56.2862,142.775,0.517977
227,5,2,51.001,135.936,0.522516
227,6,2,15.6201,161.737,0.825204
227,7,1,25.9297,245.627,0.738238
227,8,3,49.7554,106.874,0.534837
227,9,1,34.9264,153.251,0.69335
227,10,1,21.6039,209.814,0.774263
227,11,2,22.9925,257.325,0.766554
227,12,2,30.1882,110.015,0.701203
227,13,2,18.7088,170.309,0.797752
227,14,2,18.0607,307.592,0.80366
227,15,2,11.7151,164.562,0.858996
227,16,1,77.5114,98.7532,0.318971
227,17,2,48.6276,199.109,0.54233
227,18,1,25.6688,151.589,0.740543
227,19,3,22.8494,264.368,0.766194
228,0,2,26.7292,191.5,0.731205
228,1,2,19.0875,162.763,0.795552
228,2,1,27.7139,181.43,0.723816
228,3,2,25.2732,240.773,0.743113
228,4,3,56.7996,141.709,0.51571
228,5,2,51.0767,136.134,0.52396
228,6,2,15.6622,162.018,0.825251
228,7,1,26.0812,245.098,0.738594
228,8,3,49.7806,106.907,0.535294
228,9,1,35.4314,151.564,0.691535
228,10,1,21.6964,209.656,0.774677
228,11,2,22.9925,257.325,0.765208
228,12,2,30.2808,110.495,0.70165
228,13,2,18.8098,170.65,0.798494
228,14,2,18.1281,307.547,0.804232
228,15,2,11.7908,165.28,0.85911
228,16,1,77.7302,99.5148,0.319154
228,17,2,48.7202,199.264,0.543759
228,18,1,25.7445,151.607,0.741105
228,19,3,22.8999,264.159,0.765495
229,0,2,26.906,191.674,0.731805
229,1,2,19.1464,163.032,0.796086
229,2,1,27.8065,181.36,0.724163
229,3,2,25.4079,240.464,0.743947
229,4,3,57.2877,140.906,0.513463
229,5,2,51.1693,136.301,0.525605
229,6,2,15.7127,162.433,0.825512
229,7,1,26.1738,244.823,0.739161
229,8,3,49.7806,106.907,0.536319
229,9,1,35.9195,150.056,0.689736
229,10,1,21.8059,209.549,0.775159
229,11,2,22.9925,257.325,0.764374
229,12,2,30.3986,110.887,0.702164
229,13,2,18.9612,170.835,0.799371
229,14,2,18.2206,307.257,0.8048
229,15,2,11.875,165.957,0.858867
229,16,1,77.949,100.267,0.319049
229,17,2,48.796,199.318,0.545461
229,18,1,25.8035,151.623,0.741518
229,19,3,22.942,263.987,0.76516
230,0,2,27.1164,191.361,0.732755
230,1,2,19.34,163.26,0.796828
230,2,1,27.9411,181.21,0.724577
230,3,2,25.6183,239.605,0.744773
230,4,3,57.7169,140.205,0.511236
230,5,2,51.4218,136.347,0.52745
230,6,2,15.9652,162.435,0.826056
230,7,1,26.3084,244.326,0.739866
230,8,3,49.8311,106.983,0.53769
230,9,1,36.3487,148.795,0.687527
230,10,1,21.8648,209.41,0.775921
230,11,2,23.0009,260.005,0.764116
230,12,2,30.6679,111.192,0.703029
230,13,2,19.1716,170.665,0.799886
230,14,2,18.4142,305.837,0.805149
230,15,2,12.1695,166.019,0.859124
230,16,1,78.1846,101.008,0.318802
230,17,2,49.0737,199.056,0.547291
230,18,1,25.9465,151.708,0.742284
230,19,3,23.043,263.525,0.765609
231,0,2,27.3857,190.975,0.733555
231,1,2,19.6345,162.691,0.797635
231,2,1,28.1179,181.125,0.725766
231,3,2,25.8876,238.552,0.745805
231,4,3,58.2051,139.613,0.509028
231,5,2,51.7079,136.381,0.529066
231,6,2,16.285,162.115,0.826737
231,7,1,26.502,243.635,0.740777
231,8,3,49.8648,107.028,0.539333
231,9,1,36.8452,147.844,0.685619
231,10,1,22.0247,209.11,0.776818
231,11,2,23.0009,260.005,0.764073
231,12,2,31.0045,111.426,0.7041
231,13,2,19.4073,170.281,0.800467
231,14,2,18.7845,302.1,0.805919
231,15,2,12.4304,165.52,0.85952
231,16,1,78.4708,101.719,0.319479
231,17,2,49.3935,198.663,0.548892
231,18,1,26.1738,151.837,0.743326
231,19,3,23.1608,263.067,0.76648
232,0,2,27.7476,190.372,0.734419
232,1,2,19.9543,162.273,0.798082
232,2,1,28.3451,180.996,0.726875
232,3,2,26.2916,236.539,0.746757
232,4,3,58.7437,138.706,0.506839
232,5,2,52.0193,136.345,0.530598
232,6,2,16.5964,161.429,0.8272
232,7,1,26.6787,243.126,0.741822
232,8,2,50.1341,107.201,0.541244
232,9,1,37.325,146.374,0.683869
232,10,1,22.2603,208.6,0.777425
232,11,2,23.0009,260.005,0.764312
232,12,2,31.2823,111.761,0.705161
232,13,2,19.7608,169.52,0.801114
232,14,2,19.1969,297.244,0.806613
232,15,2,12.725,164.931,0.859772
232,16,1,78.7401,102.4,0.320008
232,17,2,49.6544,198.413,0.55062
232,18,1,26.3421,151.925,0.744148
232,19,3,23.3207,262.411,0.76685
233,0,2,28,189.981,0.735416
233,1,2,20.1563,162.287,0.798736
233,2,1,28.4797,180.936,0.727975
233,3,2,26.502,235.687,0.747841
233,4,3,59.1813,138.224,0.504668
233,5,2,52.2549,136.338,0.532397
233,6,2,16.8909,161.186,0.827518
233,7,1,26.847,242.781,0.742787
233,8,2,50.3277,107.388,0.543138
233,9,1,37.8636,144.812,0.682485
233,10,1,22.4286,208.354,0.778238
233,11,2,23.0009,260.005,0.765321
233,12,2,31.5011,112.072,0.706143
233,13,2,20.0132,169.351,0.801825
233,14,2,19.4157,295.468,0.80709
233,15,2,13.0532,163.954,0.859951
233,16,1,78.9842,103.083,0.320744
233,17,2,49.9405,198.076,0.552404
233,18,1,26.5188,152.005,0.745033
233,19,3,23.5564,261.569,0.767568
234,0,2,28.3283,189.609,0.736265
234,1,2,20.4088,162.118,0.799595
234,2,1,28.5555,180.901,0.728785
234,3,2,26.7629,234.757,0.748847
234,4,3,59.7199,137.291,0.502516
234,5,2,52.4401,136.364,0.534181
234,6,2,17.1771,160.912,0.828114
234,7,1,27.0322,242.181,0.743394
234,8,2,50.5802,107.461,0.544457
234,9,1,38.2423,143.941,0.679925
234,10,1,22.5885,208.015,0.778904
234,11,2,23.0009,260.005,0.766322
234,12,2,31.7199,112.364,0.707256
234,13,2,20.3078,168.659,0.80253
234,14,2,19.7103,293.198,0.807843
234,15,2,13.3309,163.326,0.860548
234,16,1,79.2282,103.784,0.320635
234,17,2,50.2267,197.75,0.554313
234,18,1,26.7208,152.008,0.745701
234,19,3,23.7415,260.755,0.768069
235,0,2,28.6144,189.123,0.737384
235,1,2,20.7454,161.549,0.800445
235,2,1,28.5976,180.874,0.729728
235,3,2,26.9985,234.04,0.749704
235,4,3,60.2333,136.384,0.500383
235,5,2,52.6252,136.356,0.53602
235,6,2,17.5137,160.41,0.828705
235,7,1,27.0995,241.983,0.744275
235,8,2,50.8579,107.697,0.546182
235,9,1,38.5032,144.026,0.677038
235,10,1,22.6306,207.975,0.779634
235,11,2,23.0009,260.005,0.767314
235,12,2,32.006,112.478,0.708499
235,13,2,20.5098,168.29,0.803369
235,14,2,20.0469,290.747,0.808589
235,15,2,13.6003,162.601,0.861071
235,16,1,79.4555,104.519,0.320596
235,17,2,50.4539,197.55,0.556066
235,18,1,26.7797,152.052,0.746642
235,19,3,23.8509,260.319,0.768915
236,0,2,28.8248,188.763,0.738287
236,1,2,20.9474,161.52,0.80122
236,2,1,28.606,180.859,0.730663
236,3,2,27.2089,233.422,0.750693
236,4,3,60.7551,135.447,0.498267
236,5,2,52.8609,136.487,0.537982
236,6,2,17.6652,160.418,0.829429
236,7,1,27.0995,241.983,0.74501
236,8,2,51.043,107.862,0.548101
236,9,1,38.6463,144.064,0.674175
236,10,1,22.639,207.981,0.780288
236,11,2,23.0598,263.441,0.768298
236,12,2,32.2669,112.666,0.709662
236,13,2,20.7875,167.978,0.8042
236,14,2,20.291,289.019,0.80919
236,15,2,13.7433,162.444,0.861658
236,16,1,79.6069,105.159,0.320627
236,17,2,50.7232,197.355,0.557735
236,18,1,26.7881,152.054,0.747089
236,19,3,23.8846,260.135,0.769753
237,0,2,28.9931,188.546,0.739112
237,1,2,21.1747,161.237,0.801643
237,2,1,28.6396,180.879,0.731313
237,3,2,27.4025,232.807,0.75126
237,4,3,61.2601,134.555,0.49617
237,5,2,52.9871,136.58,0.539375
237,6,2,17.9345,160.247,0.829733
237,7,1,27.1079,241.947,0.745117
237,8,2,51.2534,108.017,0.549796
237,9,1,38.7388,144.118,0.671337
237,10,1,22.6559,207.962,0.780454
237,11,2,23.1524,266.002,0.769273
237,12,2,32.4437,112.966,0.709987
237,13,2,21.0148,167.846,0.804403
237,14,2,20.493,287.45,0.809649
237,15,2,13.9706,161.937,0.861688
237,16,1,79.7079,105.981,0.321623
237,17,2,50.8663,197.262,0.558907
237,18,1,26.7965,152.047,0.747395
237,19,3,23.9267,259.916,0.770516
238,0,2,29.1783,188.383,0.73945
238,1,2,21.3851,161.155,0.802062
238,2,1,28.6986,180.815,0.731684
238,3,2,27.5287,232.532,0.751546
238,4,3,61.7734,133.684,0.494089
238,5,2,53.0124,136.612,0.540893
238,6,2,18.0776,160.16,0.829897
238,7,1,27.1668,241.792,0.744811
238,8,2,51.3881,108.115,0.551546
238,9,1,38.9913,144.103,0.668591
238,10,1,22.7064,207.855,0.780825
238,11,2,23.2534,268.491,0.770241
238,12,2,32.6962,113.349,0.710722
238,13,2,21.2504,167.479,0.804192
238,14,2,20.6613,286.305,0.809759
238,15,2,14.1305,162.02,0.861649
238,16,1,79.851,106.945,0.32268
238,17,2,51.0599,197.065,0.559931
238,18,1,26.8639,152.102,0.747766
238,19,3,23.9604,259.74,0.771065
239,0,2,29.3045,188.234,0.739101
239,1,2,21.5113,161.13,0.802067
239,2,1,28.7322,180.797,0.731983
239,3,2,27.6886,232.144,0.75142
239,4,3,62.1353,133.461,0.492232
239,5,2,53.105,136.662,0.541852
239,6,2,18.2543,160.11,0.830333
239,7,1,27.2089,241.696,0.74526
239,8,2,51.548,108.259,0.553419
239,9,1,39.2775,144.199,0.666005
239,10,1,22.7484,207.828,0.780918
239,11,2,23.346,270.702,0.7712
239,12,2,32.8981,113.52,0.710971
239,13,2,21.4187,167.387,0.803915
239,14,2,20.8128,285.338,0.809869
239,15,2,14.1978,161.955,0.861406
239,16,1,79.9857,107.731,0.323729
239,17,2,51.1524,197.009,0.561153
239,18,1,26.9144,152.133,0.748272
239,19,3,23.9856,259.615,0.771542
240,0,2,29.456,188.049,0.738413
240,1,2,21.6964,161.164,0.801595
240,2,1,28.7911,180.752,0.731938
240,3,2,27.8738,231.47,0.750682
240,4,3,62.6066,133.322,0.490458
240,5,2,53.2901,136.678,0.54178
240,6,2,18.4226,159.918,0.828653
240,7,1,27.2847,241.506,0.745093
240,8,2,51.7247,108.371,0.554798
240,9,1,39.6983,143.691,0.663577
240,10,1,22.7737,207.809,0.781011
240,11,2,23.4301,273.165,0.772151
240,12,2,33.0749,113.697,0.709787
240,13,2,21.5113,167.354,0.802958
240,14,2,20.9643,284.386,0.808888
240,15,2,14.3156,161.919,0.859597
240,16,1,80.1119,108.576,0.324564
240,17,2,51.1861,197.01,0.560523
240,18,1,26.9733,152.152,0.748228
240,19,3,24.0193,259.45,0.771606
241,0,2,29.6075,187.876,0.737324
241,1,2,21.8227,161.199,0.799701
241,2,1,28.8332,180.752,0.731691
241,3,2,28.0758,230.756,0.749542
241,4,3,63.0779,132.626,0.488767
241,5,2,53.4753,136.743,0.541302
241,6,2,18.7004,159.787,0.826987
241,7,1,27.3857,241.266,0.744655
241,8,2,51.8846,108.525,0.556438
241,9,1,40.077,143.308,0.661305
241,10,1,22.8494,207.698,0.780629
241,11,2,23.5311,275.915,0.773094
241,12,2,33.2264,113.854,0.708342
241,13,2,21.6964,167.206,0.801738
241,14,2,21.1326,283.283,0.806557
241,15,2,14.5344,161.677,0.858006
241,16,1,80.2886,109.476,0.32512
241,17,3,51.1861,197.01,0.560239
241,18,1,27.0659,152.236,0.74737
241,19,3,24.1203,258.94,0.771465
242,0,2,29.8011,187.639,0.735568
242,1,2,21.9489,161.105,0.798229
242,2,1,28.8669,180.762,0.730972
242,3,2,28.2441,230.268,0.747465
242,4,3,63.4735,132.307,0.486819
242,5,2,53.6436,136.796,0.540489
242,6,2,18.8434,159.828,0.825199
242,7,1,27.4867,240.952,0.744153
242,8,2,51.9183,108.546,0.555969
242,9,1,40.4725,142.738,0.658645
242,10,1,22.9252,207.565,0.779573
242,11,2,23.649,278.065,0.773962
242,12,2,33.4368,114.18,0.707246
242,13,2,21.8395,167.241,0.799919
242,14,2,21.242,282.627,0.804313
242,15,2,14.6607,161.638,0.856023
242,16,1,80.499,110.228,0.32574
242,17,3,51.2703,196.939,0.559551
242,18,1,27.1668,152.337,0.747127
242,19,3,24.1876,258.713,0.770988
243,0,2,29.9189,187.584,0.734769
243,1,2,22.0499,161.101,0.797375
243,2,2,28.8753,180.771,0.731134
243,3,2,28.3283,230.08,0.746617
243,4,3,64.0626,131.493,0.485224
243,5,2,53.7951,136.873,0.540693
243,6,2,18.9612,159.86,0.823426
243,7,1,27.6129,240.657,0.743723
243,8,0,51.9183,108.546,0.556176
243,9,1,40.9438,141.926,0.655941
243,10,1,23.0598,207.347,0.779334
243,11,2,23.7331,279.913,0.774891
243,12,2,33.5883,114.427,0.706967
243,13,2,21.8479,167.257,0.798452
243,14,2,21.3935,281.693,0.803164
243,15,2,14.8037,161.485,0.854258
243,16,1,80.7515,110.933,0.326557
243,17,3,51.3544,196.912,0.558936
243,18,1,27.4362,152.23,0.746752
243,19,3,24.2381,258.492,0.770313
244,0,2,29.961,187.584,0.733239
244,1,2,22.0836,161.086,0.795924
244,2,2,29.0015,180.686,0.731496
244,3,2,28.404,229.878,0.745575
244,4,3,64.5507,130.845,0.483239
244,5,2,53.8961,136.92,0.541164
244,6,2,18.9781,159.878,0.822003
244,7,1,27.8065,240.068,0.743564
244,8,1,52.053,108.671,0.555712
244,9,1,41.4404,140.753,0.653862
244,10,1,23.2955,206.968,0.779029
244,11,2,23.8089,282.388,0.775811
244,12,2,33.6388,114.495,0.706222
244,13,2,21.8479,167.257,0.797131
244,14,2,21.4692,281.248,0.801757
244,15,2,14.9047,161.535,0.85244
244,16,1,81.0292,111.55,0.327367
244,17,3,51.4975,196.79,0.558863
244,18,1,27.7307,152.131,0.746045
244,19,3,24.3054,258.28,0.769777
245,0,2,30.0704,187.444,0.731922
245,1,2,22.1172,161.074,0.794485
245,2,2,29.1867,180.422,0.73239
245,3,2,28.5723,229.426,0.744742
245,4,3,65.0641,129.999,0.481271
245,5,2,54.0139,136.957,0.541096
245,6,3,18.9781,159.878,0.820258
245,7,1,28,239.467,0.744275
245,8,1,52.2886,108.941,0.555585
245,9,1,41.8191,140.17,0.653469
245,10,1,23.5059,206.55,0.779729
245,11,2,23.8257,283.056,0.776324
245,12,2,33.7818,114.786,0.705281
245,13,1,21.9489,167.231,0.796154
245,14,2,21.5702,280.688,0.799826
245,15,2,15.031,161.307,0.851305
245,16,1,81.2228,112.148,0.328237
245,17,3,51.8173,196.246,0.55859
245,18,1,27.9748,152.069,0.746812
245,19,3,24.5242,257.282,0.770047
246,0,2,30.1882,187.309,0.731432
246,1,1,22.2267,161.093,0.79367
246,2,2,29.2204,180.399,0.73336
246,3,2,28.707,229.114,0.744198
246,4,3,65.5775,129.177,0.479287
246,5,2,54.1485,137.057,0.541525
246,6,3,19.2306,159.66,0.819469
246,7,1,28.101,239.143,0.745262
246,8,1,52.4906,109.044,0.555755
246,9,1,42.1137,140.141,0.654033
246,10,1,23.6574,206.243,0.780504
246,11,2,23.8678,286.251,0.776514
246,12,2,33.866,114.898,0.704169
246,13,1,22.0836,167.136,0.794734
246,14,2,21.6123,280.44,0.798923
246,15,2,15.2414,161.175,0.850256
246,16,1,81.3659,112.881,0.329809
246,17,3,52.0782,196.069,0.558415
246,18,1,28.1684,152.119,0.747723
246,19,3,24.7178,256.419,0.770663
247,0,2,30.2387,187.296,0.73106
247,1,1,22.4539,160.938,0.792517
247,2,2,29.2456,180.402,0.734172
247,3,2,28.8669,228.7,0.743775
247,4,3,66.074,128.459,0.477351
247,5,2,54.2495,137.101,0.542583
247,6,3,19.4578,159.55,0.818344
247,7,1,28.2441,238.709,0.746093
247,8,1,52.6589,109.219,0.556159
247,9,1,42.3746,140.691,0.654371
247,10,1,23.792,205.97,0.781258
247,11,2,23.9014,289.469,0.776689
247,12,2,33.9165,114.961,0.70404
247,13,1,22.2098,167.176,0.793841
247,14,2,21.6375,280.331,0.797947
247,15,2,15.3592,161.242,0.849338
247,16,1,81.509,113.68,0.331656
247,17,3,52.3559,195.759,0.559007
247,18,1,28.3451,152.2,0.748609
247,19,3,25.0039,255.259,0.771258
248,0,2,30.306,187.232,0.730954
248,1,1,22.6643,160.832,0.791966
248,2,2,29.2456,180.402,0.73478
248,3,2,28.9426,228.549,0.743882
248,4,3,66.579,127.708,0.47543
248,5,2,54.3421,137.145,0.543961
248,6,3,19.7944,159.017,0.817888
248,7,1,28.4292,238.187,0.746653
248,8,1,52.903,109.382,0.556889
248,9,1,42.829,141.248,0.653453
248,10,1,24.0024,205.476,0.781677
248,11,2,23.9519,292.929,0.776862
248,12,2,33.9165,114.961,0.703252
248,13,1,22.395,167.031,0.79289
248,14,3,21.8311,278.956,0.797507
248,15,2,15.4434,161.309,0.848757
248,16,1,81.551,114.115,0.333223
248,17,3,52.7347,195.399,0.559462
248,18,1,28.5639,152.278,0.749159
248,19,3,25.4332,252.537,0.771915
249,0,2,30.3565,187.181,0.73085
249,1,1,22.8747,160.73,0.791749
249,2,1,29.3718,180.293,0.735514
249,3,2,29.0352,228.329,0.743595
249,4,3,67.0503,127.023,0.474511
249,5,2,54.401,137.201,0.544935
249,6,3,20.0469,158.899,0.817304
249,7,1,28.6396,237.595,0.747274
249,8,1,53.0208,109.513,0.557351
249,9,1,43.0731,141.558,0.652871
249,10,1,24.1371,205.126,0.782223
249,11,2,24.0866,297.341,0.776968
249,12,3,33.9165,114.961,0.70293
249,13,1,22.5801,166.91,0.792471
249,14,3,22.1509,276.77,0.797201
249,15,2,15.5359,161.286,0.848903
249,16,1,81.5763,114.531,0.334844
249,17,3,52.9787,195.18,0.560439
249,18,1,28.6817,152.344,0.74977
249,19,3,25.9465,248.538,0.772566
250,0,1,30.4154,187.008,0.730877
250,1,1,22.8831,160.72,0.79114
250,2,1,29.3803,180.29,0.736047
250,3,2,29.1025,228.2,0.742917
250,4,3,67.3785,127.047,0.473206
250,5,2,54.4515,137.243,0.545377
250,6,3,20.0974,158.952,0.816463
250,7,1,28.6565,237.548,0.747694
250,8,1,53.0376,109.527,0.557744
250,9,1,43.1993,142.383,0.651181
250,10,1,24.1623,205.097,0.782896
250,11,2,24.5831,294.205,0.777269
250,12,3,34.0006,115.071,0.702676
250,13,1,22.597,166.918,0.792515
250,14,3,22.2267,276.481,0.796768
250,15,2,15.5948,161.33,0.848459
250,16,1,81.5763,114.531,0.336583
250,17,3,53.147,194.993,0.562062
250,18,1,28.7238,152.314,0.750245
250,19,3,26.4683,244.267,0.773147
251,0,1,30.7184,187.667,0.730709
251,1,1,23.1103,160.499,0.790928
251,2,1,29.8179,180.522,0.7369
251,3,2,29.2961,227.783,0.742636
251,4,3,67.5805,127.067,0.471455
251,5,2,54.5862,137.315,0.545751
251,6,3,20.3499,159.028,0.815237
251,7,1,28.8416,237.022,0.74798
251,8,1,53.2649,109.686,0.558133
251,9,1,43.4602,143.485,0.64957
251,10,1,24.3391,204.702,0.782912
251,11,2,25.0881,288.708,0.777372
251,12,3,34.1353,115.251,0.702555
251,13,1,22.7821,166.9,0.791971
251,14,3,22.4539,275.171,0.796142
251,15,2,15.7379,161.365,0.847432
251,16,1,81.5847,114.889,0.337852
251,17,3,53.6604,193.371,0.563803
251,18,1,28.8753,152.322,0.750456
251,19,3,26.847,241.955,0.773332
252,0,1,31.055,188.33,0.730282
252,1,1,23.2366,160.515,0.790847
252,2,1,30.0535,180.11,0.737683
252,3,2,29.4897,227.349,0.742291
252,4,3,67.9171,127.03,0.470107
252,5,2,54.7966,137.43,0.546446
252,6,3,20.3751,159.045,0.8148
252,7,1,28.9342,236.799,0.748264
252,8,1,53.3827,109.815,0.559883
252,9,1,43.7969,144.341,0.647777
252,10,1,24.4906,204.371,0.783187
252,11,2,25.5678,284.476,0.777345
252,12,3,34.211,115.341,0.702304
252,13,1,22.942,166.844,0.791821
252,14,3,22.74,273.409,0.796105
252,15,2,15.7968,161.446,0.846998
252,16,1,81.5931,115.338,0.338851
252,17,3,54.1738,191.776,0.564817
252,18,1,29.01,152.368,0.75073
252,19,3,27.4025,238.142,0.77358
253,0,1,31.3075,188.973,0.730635
253,1,1,23.346,160.566,0.79109
253,2,1,30.3397,179.557,0.738653
253,3,2,29.7506,226.76,0.742855
253,4,3,68.3884,126.745,0.468253
253,5,2,54.9228,137.518,0.5472
253,6,2,20.3751,159.045,0.81482
253,7,1,28.9679,236.725,0.747963
253,8,1,53.4837,109.884,0.561619
253,9,1,44.0325,145.127,0.645674
253,10,1,24.5831,204.107,0.783008
253,11,2,25.9634,281.198,0.777577
253,12,3,34.312,115.505,0.702444
253,13,1,23.0935,166.648,0.792642
253,14,3,22.9841,272.214,0.796069
253,15,2,15.9483,161.547,0.846696
253,16,1,81.6015,115.838,0.339454
253,17,3,54.6872,190.215,0.565886
253,18,1,29.1025,152.421,0.749644
253,19,3,27.8822,234.889,0.774085
254,0,1,31.5516,189.842,0.731307
254,1,1,23.4891,160.494,0.791653
254,2,1,30.5669,179.902,0.738649
254,3,2,29.8179,226.651,0.743286
254,4,3,68.8513,126.284,0.466607
254,5,2,55.0154,137.559,0.548078
254,6,2,20.4425,159.123,0.815418
254,7,2,29.0184,236.571,0.747601
254,8,1,53.6099,110.004,0.562182
254,9,1,44.1503,145.636,0.643267
254,10,1,24.6336,204.027,0.782121
254,11,2,26.3757,278.669,0.777806
254,12,3,34.4299,115.76,0.702969
254,13,1,23.2618,166.621,0.793457
254,14,3,23.1356,271.573,0.796226
254,15,2,16.0661,161.642,0.846525
254,16,1,81.61,116.435,0.339988
254,17,3,55.2005,188.695,0.566497
